g,y,r,w,r,b,y,o,w,o,b,g,g,g,w,b,o,y,y,o,w,r,b,r,back
w,y,b,w,b,o,r,y,w,o,b,g,g,g,w,b,o,r,y,g,o,r,y,r,left-reversed
y,w,w,b,o,r,r,y,b,o,b,g,w,o,w,b,g,g,y,g,o,r,y,r,top-reversed
r,y,w,b,b,r,o,y,b,o,b,g,w,r,w,o,g,y,g,g,o,r,w,y,back-twice
b,w,y,r,w,r,o,y,g,y,b,g,b,r,w,o,b,o,g,g,o,r,w,y,top-twice
b,y,y,g,w,r,o,y,g,r,b,y,w,b,o,r,r,o,w,g,o,g,w,b,right
g,y,b,g,r,y,w,o,o,r,w,y,w,b,o,r,r,y,w,b,g,g,o,b,left-reversed
g,y,o,y,r,g,w,g,w,o,y,r,b,b,g,r,r,y,w,b,o,w,o,b,front
g,w,o,r,r,g,w,g,w,y,y,y,b,r,b,g,b,y,w,b,o,o,o,r,right-reversed
g,w,o,r,r,g,w,b,w,y,w,g,b,r,y,y,b,y,b,g,o,o,r,o,bottom
w,w,w,r,g,b,r,w,o,y,r,g,b,r,y,y,b,o,b,g,g,o,y,o,left-reversed
w,w,o,g,g,y,r,b,g,r,y,o,w,r,b,y,b,o,b,g,r,w,y,o,front-twice
w,w,o,g,g,y,b,y,g,r,b,g,w,r,r,b,b,o,y,o,o,y,w,r,bottom-twice
r,w,o,g,b,y,r,y,g,r,b,g,w,b,r,g,o,y,o,b,o,y,w,w,back-twice
r,r,o,g,b,y,r,y,g,y,b,w,r,w,g,b,g,y,w,b,o,o,w,o,right
r,r,o,g,b,y,w,b,g,y,r,y,r,w,b,w,g,y,g,b,w,o,o,o,bottom
w,w,o,g,r,y,r,b,g,y,r,y,r,o,b,o,g,g,b,y,w,o,b,w,back
w,w,b,g,b,r,y,r,y,y,g,y,r,o,b,o,g,r,b,g,w,o,o,w,left-twice
w,w,b,g,b,r,b,g,y,y,y,r,r,o,g,y,g,r,b,o,o,w,w,o,bottom
w,w,w,o,b,g,b,r,r,y,y,y,g,o,r,y,g,r,b,o,g,b,w,o,front-twice
w,w,g,r,b,o,b,w,y,y,r,y,b,o,g,y,g,r,b,o,g,r,w,o,front-reversed
o,w,g,r,y,o,o,w,y,y,r,y,b,b,g,b,o,b,r,g,g,r,w,w,back-twice
o,w,g,r,y,o,r,g,y,y,o,w,b,b,r,y,o,b,g,b,w,g,w,r,bottom
r,y,g,r,w,o,r,g,y,y,o,w,b,o,r,w,b,b,o,g,w,g,y,b,back-reversed
r,g,g,b,w,o,r,g,y,o,o,b,w,r,o,b,w,b,y,g,w,y,y,r,right-twice
r,g,w,o,w,b,r,g,o,b,y,o,y,r,w,b,w,b,y,g,o,g,y,r,front-reversed
r,g,w,o,w,b,y,o,o,b,w,b,y,r,y,g,w,b,r,g,g,r,o,y,bottom-reversed
r,r,w,w,w,b,y,o,o,g,w,o,r,g,y,y,y,b,r,g,g,b,o,b,right-reversed
r,r,w,y,w,b,y,o,o,r,w,w,g,y,r,y,b,b,b,g,g,g,o,o,right-reversed
y,w,w,y,o,b,o,o,o,r,w,w,g,r,r,r,b,g,b,b,g,g,y,y,back-reversed
w,y,y,w,o,r,o,o,g,r,w,w,b,g,r,r,o,b,b,b,g,g,y,y,top
b,y,b,w,o,o,o,r,w,r,y,w,b,g,r,r,o,y,b,g,g,g,w,y,left
y,w,b,b,o,y,o,r,o,o,y,w,w,r,r,r,b,g,b,g,g,g,w,y,top-reversed
y,w,b,b,r,y,r,r,o,o,y,w,w,o,r,o,g,b,g,b,g,g,w,y,back-twice
y,w,b,b,r,y,y,w,o,o,r,o,w,o,g,b,g,b,r,r,g,y,g,w,bottom-reversed
b,b,w,y,w,o,y,w,g,b,r,o,r,y,g,b,o,o,r,r,g,y,g,w,top-twice
b,b,w,o,w,o,y,w,g,y,r,w,g,r,b,y,y,o,b,r,g,r,g,o,right
b,r,w,o,w,o,y,w,g,b,r,y,y,b,r,g,w,o,y,r,g,b,g,o,right-twice
b,r,y,r,w,o,y,w,b,y,g,r,b,b,g,g,w,o,y,r,o,w,g,o,front-reversed
b,r,w,o,w,g,y,b,r,g,y,b,w,b,o,g,w,o,y,r,r,y,g,o,front-twice
o,w,r,b,y,b,y,w,w,o,r,y,w,o,r,g,g,b,y,r,g,b,g,o,top-twice
o,w,w,r,y,b,y,r,o,y,w,r,b,o,g,g,g,b,y,r,b,w,g,o,front-reversed
o,w,w,b,y,g,y,b,r,w,y,o,r,o,b,g,g,b,y,r,r,w,g,o,front-twice
r,w,b,b,y,y,b,g,o,w,w,o,r,o,b,g,g,g,y,r,r,w,y,o,left
r,w,b,b,y,y,b,g,o,w,y,r,r,o,b,g,g,g,w,o,o,y,w,r,bottom-twice
r,w,b,b,g,y,o,g,o,w,y,r,r,b,b,y,o,w,g,g,o,y,w,r,back-twice
b,y,b,b,w,y,r,g,o,w,y,r,r,r,b,w,g,o,g,w,o,y,g,o,back
o,y,g,b,g,r,y,w,w,w,o,r,r,r,b,w,g,y,g,o,b,y,b,o,left-twice
o,y,y,b,g,b,y,r,r,o,w,w,w,r,r,w,g,y,g,o,b,g,b,o,front-twice
b,y,y,o,w,r,y,r,g,y,w,w,g,b,r,w,r,o,g,o,b,g,b,o,top-twice
y,b,o,y,g,y,y,r,g,b,w,w,r,o,r,w,w,r,g,o,b,g,b,o,top
b,y,b,o,r,y,r,w,o,y,o,w,g,b,r,w,r,w,g,g,b,g,y,o,left-twice
o,y,b,o,w,y,b,w,o,y,o,w,g,r,r,r,g,g,w,r,b,g,y,b,back-twice
o,y,o,o,y,w,w,b,b,y,y,w,g,r,r,r,g,b,w,o,r,g,g,b,left-reversed
r,r,b,o,y,y,o,w,o,y,o,w,g,b,r,y,w,g,r,g,b,g,w,b,back
b,g,b,o,r,y,r,w,o,g,o,r,w,r,b,g,w,w,y,g,b,y,y,o,right-twice
b,g,b,o,r,y,o,r,o,g,b,g,w,r,y,g,w,w,r,w,y,o,b,y,bottom-reversed
o,r,b,o,b,y,y,r,o,g,b,g,w,b,y,g,w,w,w,r,y,o,g,r,back-reversed
o,r,o,y,b,y,y,w,g,b,g,o,r,b,y,g,w,w,w,r,o,b,g,r,front-twice
b,g,o,y,r,y,o,w,g,b,g,o,r,r,y,g,w,w,r,w,o,b,b,y,back
y,b,o,y,g,y,r,w,g,b,g,o,r,o,y,r,w,r,w,w,o,b,g,b,back-twice
y,b,r,r,g,y,y,o,b,w,g,w,g,o,b,w,w,r,g,o,y,r,b,o,front-reversed
b,r,y,r,w,r,y,o,g,y,g,w,b,w,b,w,g,o,g,o,y,r,b,o,top-reversed
w,w,y,r,r,r,b,o,g,y,g,w,b,o,b,b,g,g,o,o,y,r,w,y,back
w,w,b,b,r,r,b,y,y,w,g,g,r,o,y,b,g,g,o,o,r,o,w,y,front-reversed
w,w,o,r,r,y,b,r,g,g,w,y,y,o,r,b,g,g,o,o,b,b,w,y,front-twice
o,w,g,r,b,r,r,y,w,g,o,y,y,o,r,b,g,w,o,b,g,b,w,y,left
y,w,g,r,b,r,o,y,w,g,o,y,y,r,r,b,b,o,w,g,g,b,w,o,back-twice
g,w,w,r,y,o,r,b,g,g,o,y,y,r,r,b,b,o,w,w,y,b,g,o,left-twice
g,w,w,r,y,o,o,y,g,g,r,b,y,r,w,w,b,o,r,b,b,o,y,g,bottom-reversed
g,r,w,b,y,o,o,y,g,w,r,r,r,w,y,w,g,o,o,b,b,g,y,b,right-reversed
r,b,g,w,g,o,o,y,y,o,r,r,g,w,y,w,r,w,o,b,b,g,y,b,top-reversed
b,b,w,w,o,g,y,o,r,o,g,r,g,w,y,w,r,y,o,b,y,g,r,b,left
b,o,w,r,o,g,y,o,r,g,g,b,y,g,w,w,w,y,b,b,y,o,r,r,right
b,o,w,r,o,g,w,w,r,g,b,b,y,g,y,o,w,y,g,b,r,r,o,y,bottom-twice
w,b,r,o,r,g,w,w,y,g,b,b,w,y,y,o,o,g,g,b,r,r,o,y,top
y,b,b,o,g,w,r,w,r,g,o,b,w,y,y,o,o,r,g,w,b,r,g,y,left-reversed
y,b,w,y,g,o,r,b,g,b,r,o,r,y,b,o,o,r,g,w,w,w,g,y,front-reversed
y,b,w,o,g,o,r,b,g,w,r,y,b,r,o,y,y,r,b,w,w,g,g,o,right
o,g,w,o,y,o,r,b,g,w,r,y,b,r,o,g,w,b,r,y,w,g,b,y,back-twice
o,g,w,o,y,o,r,y,g,w,r,b,b,r,r,y,w,b,o,g,b,w,y,g,bottom
o,g,w,o,y,o,r,y,g,w,o,g,b,r,r,y,w,b,r,b,g,y,w,b,bottom-twice
o,g,y,g,y,r,r,b,g,o,w,g,y,r,o,y,w,b,r,b,o,w,w,b,front-twice
o,w,y,b,y,r,r,b,g,r,w,w,y,o,r,y,g,b,o,b,o,g,w,g,right-twice
o,w,b,r,y,o,r,g,w,g,w,r,y,o,b,y,g,b,o,b,r,y,w,g,front
o,y,b,g,y,o,r,g,w,o,w,g,y,b,o,y,r,b,g,b,r,w,w,r,right-twice
r,y,w,g,g,r,o,y,b,o,b,g,y,b,o,y,r,w,g,w,o,w,b,r,left-twice
w,r,g,y,b,o,o,y,y,b,b,g,r,w,o,y,g,r,g,w,o,w,b,r,top
w,r,g,y,b,o,o,y,y,b,g,w,r,w,o,y,g,r,b,g,r,b,w,o,bottom-twice
r,r,w,y,y,o,o,b,g,b,r,w,r,w,o,y,g,g,b,y,w,b,g,o,left-twice
w,y,w,y,r,o,r,b,g,b,r,w,r,o,o,g,b,g,y,g,w,b,y,o,back
g,y,r,y,o,b,r,r,w,b,y,w,r,o,o,g,b,w,y,w,g,b,g,o,left-reversed
g,y,r,b,o,g,r,b,y,w,w,b,r,o,y,g,b,w,y,w,o,r,g,o,front
o,g,r,b,y,g,g,b,y,w,w,b,r,o,y,g,y,b,w,w,o,r,o,r,back
o,g,b,g,y,o,g,r,w,y,b,w,r,o,b,g,y,b,w,w,y,r,o,r,front
w,g,b,g,o,r,y,g,y,y,o,w,r,o,b,g,y,b,w,o,w,r,b,r,left-reversed
y,g,o,g,r,g,o,y,w,y,b,w,r,o,b,g,y,b,w,w,o,r,b,r,left-reversed
y,g,o,g,r,g,b,w,w,y,b,g,r,o,w,w,y,b,o,y,r,r,o,b,bottom-reversed
o,w,o,g,g,g,y,w,w,y,b,g,r,b,w,o,o,y,y,b,r,r,r,b,back
o,y,o,o,g,g,y,w,w,w,b,g,b,o,r,w,b,y,r,b,r,y,r,g,right-reversed
o,w,r,w,g,g,y,o,y,g,w,b,r,b,r,o,o,y,y,b,g,w,r,b,front-reversed
w,r,w,o,r,b,y,o,o,y,w,b,g,g,r,o,y,g,y,b,g,w,r,b,top-twice
w,r,w,o,r,b,y,b,o,y,y,o,g,g,w,b,y,g,r,o,r,g,b,w,bottom
w,y,w,o,r,b,y,b,o,g,y,w,w,g,b,g,o,g,r,o,r,r,b,y,right
g,g,w,o,y,b,w,b,o,g,y,w,w,y,b,b,r,o,o,g,r,r,r,y,back
g,o,w,r,y,b,w,b,o,g,y,o,y,b,w,b,y,o,r,g,r,g,r,w,right-reversed
g,o,w,r,y,b,y,o,o,g,w,b,y,b,r,g,y,o,w,b,g,w,r,r,bottom-reversed
g,w,w,r,y,b,y,o,o,w,w,y,g,r,b,y,b,o,g,b,g,o,r,r,right-twice
g,w,w,r,y,b,g,b,o,w,y,o,g,r,w,y,b,o,b,y,r,g,r,o,bottom
g,w,w,r,y,b,b,y,o,w,g,b,g,r,y,o,b,o,w,y,r,r,o,g,bottom
g,w,w,b,y,b,b,y,o,r,g,g,y,g,o,r,r,o,w,y,r,w,o,b,right
g,w,w,b,y,b,b,y,o,w,g,r,r,o,g,y,g,o,r,y,r,w,o,b,right-twice
b,y,w,b,o,b,b,y,o,w,g,r,r,g,g,w,o,y,g,r,r,w,y,o,back-reversed
b,w,w,r,o,b,b,y,o,w,g,o,g,r,w,g,b,y,y,r,r,g,y,o,right
b,w,y,b,r,g,b,y,o,y,g,r,o,b,g,w,o,w,g,r,r,w,y,o,top-twice
b,g,y,o,r,g,b,y,o,w,g,b,b,w,o,g,o,w,w,r,r,y,y,r,right-reversed
b,g,y,r,r,o,b,b,b,g,w,o,y,w,g,g,o,w,w,r,o,y,y,r,front-twice
r,g,y,o,y,b,g,r,r,w,w,b,b,w,o,g,o,g,w,o,b,y,y,r,left-twice
r,y,y,r,y,b,g,r,r,w,w,o,g,o,w,b,b,g,w,o,b,g,y,o,right-twice
r,y,g,b,y,w,g,g,o,w,w,r,r,o,b,b,b,g,w,o,r,y,y,o,front-twice
r,y,y,r,y,b,w,o,r,w,g,r,g,o,w,o,b,g,w,b,y,b,o,g,bottom
y,r,r,y,b,g,w,o,y,b,g,r,r,w,w,o,g,o,w,b,y,b,o,g,top-reversed
y,r,r,y,b,g,g,r,y,b,w,o,r,w,w,b,g,o,w,o,b,g,y,o,bottom-reversed
y,w,r,g,b,g,g,r,y,r,w,y,w,b,r,w,o,o,g,o,b,b,y,o,right-reversed
g,b,r,g,y,g,o,r,y,r,w,y,w,y,r,w,o,o,o,g,b,b,w,b,back-reversed
o,y,r,g,w,g,b,r,y,r,w,y,w,g,r,b,o,g,o,o,b,b,w,y,back-reversed
o,y,r,g,w,g,r,b,y,r,o,o,w,g,b,r,o,g,w,y,y,w,b,b,bottom-twice
y,y,o,g,g,b,w,r,y,r,b,o,w,g,b,r,o,r,w,o,y,w,g,b,left-reversed
y,y,w,y,g,b,w,w,o,b,r,y,r,g,b,r,o,r,w,o,g,o,g,b,front-twice
o,y,r,y,b,w,g,w,g,b,g,y,r,g,b,r,o,w,w,y,o,o,r,b,left-reversed
y,w,w,o,g,b,w,w,o,y,r,y,g,r,r,b,b,r,o,o,g,b,g,y,right-reversed
o,w,r,o,w,g,w,b,y,y,w,y,g,r,r,b,b,g,o,g,o,b,r,y,left
o,b,r,y,w,g,w,b,y,o,w,b,b,r,r,g,y,g,y,g,o,w,r,o,right-twice
o,b,r,y,w,g,y,g,y,o,w,b,b,r,w,b,y,g,r,g,r,o,o,w,bottom
g,b,g,y,y,w,g,g,o,o,r,b,b,r,w,b,y,o,r,r,y,o,w,w,left
r,b,g,y,b,w,g,g,o,o,r,b,b,w,w,w,r,y,r,o,y,o,y,g,back
r,o,g,b,b,w,g,g,o,o,r,g,w,b,w,w,y,y,b,o,y,r,y,r,right
g,b,g,b,y,w,r,g,o,o,r,g,w,r,w,o,y,o,y,b,y,r,w,b,back-reversed
g,b,r,y,y,w,r,w,g,r,o,o,g,r,w,o,y,o,y,b,b,g,w,b,front-twice
r,y,r,y,w,w,b,w,g,r,o,o,g,g,w,b,o,b,y,y,b,g,o,r,back-reversed
y,y,r,r,o,b,b,w,w,w,o,o,g,r,w,b,g,g,y,y,b,g,o,r,top-reversed
y,y,g,r,b,o,w,b,y,w,r,o,g,r,w,b,g,o,y,b,w,g,o,r,left
g,y,r,y,y,w,w,b,g,r,r,o,g,o,w,b,b,o,y,b,w,g,o,r,top
g,y,g,w,y,w,w,g,o,r,r,g,b,o,w,b,b,o,y,b,y,r,o,r,front-twice
g,g,w,y,o,r,w,g,b,o,r,g,b,o,w,b,y,w,y,b,y,r,o,r,top
y,w,g,g,b,o,w,g,y,w,r,g,o,r,w,b,b,o,y,b,y,r,o,r,top-twice
y,w,o,w,b,g,w,g,w,g,y,r,r,r,y,b,b,o,y,b,o,g,o,r,front-reversed
r,b,o,w,w,g,y,g,w,g,y,r,r,r,y,o,y,b,b,o,o,g,b,w,back
r,b,g,o,w,y,y,r,r,y,g,w,g,r,g,o,y,b,b,o,w,o,b,w,front-twice
r,b,g,g,w,o,y,g,y,w,r,g,o,r,w,o,y,b,b,o,y,r,b,w,front-reversed
r,r,g,w,w,o,y,g,y,b,r,y,o,w,r,o,g,b,w,o,y,b,b,g,right-twice
r,r,b,y,w,r,y,o,y,r,b,y,g,w,o,o,g,b,w,o,w,g,b,g,front-twice
r,r,b,y,w,r,b,y,y,r,o,o,g,w,w,o,g,b,y,o,g,g,w,b,bottom-reversed
b,w,b,y,w,r,b,y,y,r,o,o,g,r,w,r,b,o,g,y,g,g,o,w,back-reversed
b,w,y,r,w,g,b,g,o,y,o,r,b,r,y,r,b,o,g,y,w,g,o,w,front
o,w,o,r,g,g,w,b,w,y,o,r,b,r,y,r,b,y,g,b,y,g,o,w,left-reversed
y,b,r,w,o,y,b,g,b,r,o,r,b,o,y,r,w,g,g,y,w,g,o,w,top
w,o,r,w,r,y,o,g,b,r,o,r,b,b,y,o,y,g,g,w,w,g,b,y,back-twice
w,o,r,w,r,y,y,o,b,r,g,w,b,b,o,g,y,g,o,r,y,b,g,w,bottom-twice
b,o,g,w,y,o,r,y,y,r,g,w,b,b,o,g,y,r,o,w,r,b,g,w,left-reversed
g,b,w,o,y,r,r,y,b,b,g,w,y,r,o,g,y,o,o,w,r,b,g,w,top
g,b,b,r,y,o,r,y,w,g,b,b,y,r,r,g,y,o,o,w,o,w,g,w,front-twice
r,g,b,r,b,o,g,y,w,g,b,b,y,w,r,g,o,y,w,o,o,w,y,r,back
w,b,b,r,o,y,y,r,o,g,g,b,y,r,r,g,y,b,o,g,w,w,o,w,left-reversed
g,w,b,w,y,o,r,y,w,o,b,y,g,r,r,y,b,o,g,w,o,b,g,r,right-twice
g,o,b,y,y,o,r,y,w,b,b,r,r,g,y,r,w,o,w,w,o,g,g,b,right
w,b,w,g,g,r,r,y,b,o,b,y,y,o,r,y,w,o,g,w,o,b,g,r,top-twice
o,y,w,g,b,r,w,y,b,o,b,y,y,r,r,g,g,w,w,o,o,b,g,r,back
o,y,w,g,w,b,y,r,o,o,w,y,y,r,r,g,g,g,w,o,b,b,b,r,left
o,w,w,g,w,b,y,r,o,y,w,g,r,g,y,r,r,g,b,o,b,o,b,y,right-reversed
b,w,b,g,r,y,b,w,o,y,g,g,r,g,y,r,r,w,b,o,o,o,w,y,left-twice
g,r,b,g,w,y,b,w,o,y,g,g,r,y,y,w,b,r,o,w,o,o,r,b,back
g,r,b,g,w,y,g,g,o,y,y,w,r,y,o,w,b,r,b,w,o,b,o,r,bottom-reversed
g,w,b,g,o,y,r,g,o,y,y,w,r,g,o,r,r,w,b,b,o,b,w,y,back-reversed
g,w,b,g,o,y,o,r,o,y,b,b,r,g,r,g,r,w,y,w,y,w,b,o,bottom-twice
o,b,b,g,g,y,g,r,o,y,b,b,r,o,r,o,w,y,w,r,y,w,w,g,back-twice
o,b,r,r,g,g,g,b,y,b,o,b,w,o,y,o,w,y,w,r,y,r,w,g,front-reversed
r,b,y,r,g,g,b,g,o,b,r,b,w,o,y,o,w,w,w,y,y,r,o,g,left
r,y,b,r,w,o,b,g,w,w,r,b,g,g,y,o,o,b,w,y,y,r,o,g,top-twice
w,y,r,r,o,g,w,b,y,w,o,b,g,g,y,o,o,b,w,r,y,r,b,g,left-reversed
w,y,r,r,o,g,y,o,y,w,w,r,g,g,w,b,o,b,o,b,g,b,r,y,bottom-twice
r,w,r,y,y,w,y,o,g,g,w,r,o,b,w,b,o,g,o,b,g,b,r,y,top
r,w,r,y,y,w,w,b,g,g,o,b,o,b,y,o,o,g,w,r,y,r,b,g,bottom-twice
y,r,w,r,o,b,w,b,o,g,o,b,y,w,y,o,g,g,w,r,y,r,b,g,top-twice
y,r,b,b,o,y,w,r,o,o,b,g,w,w,r,o,g,g,w,r,y,y,b,g,front
y,r,y,y,o,r,w,w,g,b,o,o,r,w,y,o,g,g,w,r,b,b,b,g,front-twice
r,y,y,y,g,g,w,w,o,r,o,o,g,b,y,o,r,w,w,r,b,b,b,g,top-reversed
r,y,y,y,g,g,o,o,o,r,y,o,g,b,w,r,r,w,w,w,b,g,b,b,bottom-reversed
r,y,y,y,g,g,w,r,o,r,w,w,g,b,o,o,r,w,y,o,b,b,g,b,bottom-twice
y,y,y,r,g,b,o,o,r,w,y,o,g,g,w,r,o,r,w,w,b,g,b,b,top-twice
r,y,o,g,g,b,o,g,y,o,o,r,y,b,y,r,r,w,w,w,w,g,b,b,front
y,y,o,g,b,g,g,o,w,o,b,r,y,b,y,r,r,o,w,r,w,g,w,b,left-reversed
w,y,b,g,g,o,b,g,w,o,w,r,y,b,y,r,r,o,w,y,r,g,o,b,left-reversed
w,w,b,r,g,o,b,g,w,y,w,g,b,r,y,y,b,o,g,y,r,o,o,r,right-reversed
w,g,b,b,g,o,b,g,w,w,w,r,r,y,b,y,r,o,o,y,r,y,o,g,right-reversed
b,g,b,r,o,o,r,g,w,y,w,g,b,w,y,w,o,y,b,g,r,o,y,r,back-reversed
r,b,g,b,b,w,r,g,o,y,w,g,o,o,y,w,w,y,b,g,r,o,y,r,top-twice
o,b,w,b,w,g,b,r,r,y,y,g,o,o,y,w,w,g,b,r,g,o,y,r,left-reversed
g,b,y,b,r,b,g,w,r,y,g,g,o,o,y,w,w,y,b,r,o,o,w,r,left-twice
o,w,y,b,b,b,g,w,r,y,g,g,o,r,y,w,b,w,r,y,o,o,r,g,back
o,w,o,y,b,b,g,y,y,g,r,g,o,r,o,w,b,w,r,y,b,w,r,g,front-reversed
g,b,o,y,r,b,g,y,y,g,r,g,o,o,o,w,w,y,b,r,b,w,w,r,back-reversed
g,r,o,y,w,b,r,y,y,g,r,g,o,g,o,b,y,r,w,b,b,w,w,o,back-reversed
y,o,r,g,o,g,r,y,y,r,r,g,w,b,o,b,y,g,w,b,b,w,w,o,top-twice
o,w,r,g,b,g,b,y,y,r,r,g,w,r,o,o,b,w,g,y,b,w,o,y,back-twice
w,g,o,r,b,w,b,y,b,g,r,g,y,r,o,o,w,r,g,y,b,w,o,y,top-reversed
w,g,o,r,b,w,g,y,b,g,b,y,y,r,r,g,w,r,o,o,o,b,y,w,bottom
o,g,y,r,y,g,w,b,o,g,r,y,y,r,r,g,w,b,o,b,w,b,o,w,left-twice
o,g,y,r,y,r,w,y,g,y,o,r,b,r,w,g,w,b,o,b,g,b,o,w,front-reversed
g,r,o,y,w,b,w,y,y,r,o,r,g,y,w,g,b,r,o,b,g,b,o,w,top-reversed
g,r,b,g,w,w,w,g,r,o,r,y,y,y,b,g,b,r,o,b,y,o,o,w,front-twice
w,o,b,g,g,w,y,g,r,o,r,y,y,w,b,w,b,o,r,b,y,o,r,g,back-twice
w,o,b,g,g,w,r,y,r,o,b,w,y,w,r,b,b,o,y,g,o,g,y,r,bottom-reversed
b,w,g,o,r,o,r,y,y,w,b,w,b,o,r,b,g,w,y,g,o,g,y,r,top
b,w,y,o,r,o,r,g,b,y,w,w,g,o,o,b,g,w,y,g,r,b,y,r,front
b,w,y,o,r,o,o,b,b,y,y,g,g,o,r,g,g,w,w,w,r,y,b,r,bottom-twice
b,w,y,o,o,b,r,o,r,y,b,g,g,o,r,g,g,y,w,b,w,y,w,r,left-reversed
r,w,y,o,g,b,o,o,r,y,b,g,g,r,r,o,b,w,y,g,w,y,w,b,back-twice
r,y,y,g,g,b,o,o,r,y,b,b,r,g,o,r,o,w,w,g,w,y,w,b,right
r,y,y,w,g,o,o,r,b,b,y,r,o,g,b,r,o,w,w,g,g,y,w,b,front-twice
g,r,y,w,y,o,r,r,b,b,y,r,o,b,b,w,w,o,g,w,g,y,g,o,back
w,r,o,w,r,y,r,o,g,b,y,r,o,b,b,w,w,g,g,g,b,y,y,o,left
w,r,o,w,r,y,g,g,g,b,r,o,o,b,y,r,w,g,b,w,y,b,o,y,bottom
w,r,g,w,g,r,g,y,w,b,o,o,o,b,y,r,w,o,b,y,g,b,r,y,left
r,w,w,g,w,o,g,y,g,r,o,o,w,b,y,r,o,b,b,y,g,b,r,y,top-reversed
g,w,r,g,y,g,o,w,y,r,b,o,w,b,y,r,o,o,b,g,r,b,w,y,left-twice
g,w,w,g,y,r,o,b,b,y,o,r,r,b,g,r,o,o,b,g,y,w,w,y,front
g,y,w,r,y,r,o,b,b,w,o,y,g,r,r,b,g,o,w,g,y,b,w,o,right
g,y,g,r,y,r,o,w,w,y,b,o,b,r,y,b,g,o,w,g,r,b,w,o,front-reversed
g,b,g,o,y,r,o,w,w,w,b,g,b,y,r,b,o,o,y,g,r,y,w,r,right-twice
g,b,g,o,y,r,b,g,w,w,r,b,b,y,y,g,o,o,o,w,y,r,r,w,bottom-reversed
g,g,o,b,w,w,b,g,b,y,r,b,o,o,y,g,y,r,o,w,y,r,r,w,top
b,g,r,b,w,g,w,b,y,y,r,b,o,o,y,g,y,o,o,g,w,r,r,w,left-reversed
b,y,r,b,w,g,w,b,y,r,r,w,y,o,g,o,b,o,g,g,w,o,r,y,right
w,w,r,b,r,g,y,b,y,r,r,w,y,b,g,y,o,g,b,g,w,o,o,o,back-reversed
